"iso3","id","airpolDirectQuestion","question","Perceptions","Behavior","Policy","Health","Priority","Inclusion","surveyedCountries","source","surveyTheme","year","repeatedMeasure","countries","Economy","Region","Income.group","Lending.category"
"SWE",173,"Yes","The European Union has developed an extensive body of legislation which establishes health based standards and objectives for a 
number of pollutants in air, called 'EU air quality standards' - Have you heard of the EU air quality standards?",1,0,1,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",128,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - emissions from international transport (e.g. ships and airplanes)",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",102,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",114,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",0,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",147,"Yes","The European Union has developed an extensive body of legislation which establishes health 
based standards and objectives for a number of pollutants in air, called ‘EU air quality 
standards’ - Have you heard of the EU air quality standards",1,0,1,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",129,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - Emissions from industrial production (steel, cement, pulp and paper etc) and from fossil fuel power stations",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",126,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - Agriculture – emissions from farms, fertilizers and burning of agricultural waste",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",138,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - farmers",0,0,0,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",142,"Yes","Do you agree with the ""Polluters Pays Principle""?",0,0,1,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",162,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - asthma",1,0,0,1,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",137,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - households",0,0,0,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",171,"Yes","In your opinion, at what level should the issue of air pollution be addressed?",0,0,1,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",174,"Yes","The existing EU air quality standards date from 2004 and 2008. They are overall not as strict as the latest recommendations by the 
World Health Organization (WHO) of 2021 on air quality - Do you believe that the existing EU air quality standards are adequate or not?",0,0,1,0,1,0,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",140,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - car manufacturers",0,0,0,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",136,"Yes","In your opinion, which of the following would be the most effective ways of tackling air-related 
problems? ( MAX 3 ANSWERS)",0,0,1,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",118,"Yes","How informed do you feel about air quality problems in (OUR COUNTRY)",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",168,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",146,"Yes","What do you think should be the main priorities of this new strategy?",0,0,1,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",95,"Yes","Which statement comes closer to your own views, even if neither is exactly right? We should reduce air pollution even if it means slower economic growth, Air pollution is the price we have to pay for continued economic growth",0,0,0,0,1,1,"Sweden","Pew Global Attitudes & Trends: Spring 2021 Survey","governance","2021","2020; 2016","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",101,"Yes","How informed do you feel about air quality problems in (OUR COUNTRY)",1,0,0,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",160,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Respiratory diseases (eg. Lung diseases)",1,0,0,1,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",143,"Yes","In your opinion, how can air pollution challenges be best addressed?",0,0,1,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",145,"Yes","The EU is analysing the current EU air quality policy with a view to publish a new Strategy – a 
Thematic Strategy on Air Pollution – before the end of 2013. Are you aware of this?",0,0,1,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",172,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",0,1,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",127,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - Emissions from cars and trucks",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",109,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Farmers",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",148,"Yes","Do you believe that the existing EU air quality standards are adequate or not",0,0,1,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",166,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Farmers",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",115,"Yes","There are different ways to reduce harmful emissions into the air. In order to reduce such emissions, have you done any of the 
following in the last two years?",0,1,0,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",163,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - acidification (Acidification (known as acid rain, affecting forests etc.) and eutrophication (increase of organic matter in an ecosystem, such as excessive growth of algae causing fish die-offs in rivers or lakes)",1,0,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",170,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",158,"Yes","How informed do you feel about air quality problems in (OUR COUNTRY)",1,0,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",159,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",135,"Yes","There are different ways to reduce harmful emissions to air. In order to reduce these problems 
have you done any of the following in the last two years",0,1,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",132,"Yes","And then?",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",4,"Yes","Thinking about your neighbourhood, to what extent, if at all, was it affected by the following things over the last twelve months? a. Air Pollution",1,0,0,0,0,1,"Sweden","ISSP","environment","2020","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",167,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Fossil-fuel based energy producers",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",108,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",139,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - energy producers",0,0,0,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",111,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Large industrial installation",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",3,"Yes","In general, do you think that air pollution caused by industry is …",1,0,0,0,0,1,"Sweden","ISSP","environment","2020","1993; 2000; 2010","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",161,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",141,"Yes","In your opinion, is each of the following currently doing too much, doing about the right 
amount or not doing enough to promote good air quality in (OUR COUNTRY)? - public authorities",0,0,1,0,1,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",104,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - Cardiovascular diseases (heart diseases)",1,0,0,1,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",125,"Yes","How much impact do you think each of the following has on air quality in (OUR COUNTRY)? Does it have a large impact, a moderate impact, a little impact or no impact at all? - Residential energy use (e.g. coal and wood for heating of individual households)",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",117,"Yes","The existing EU air quality standards date from 2004 and 2008. They are overall not as strict as the latest recommendations by the 
World Health Organization (WHO) of 2021 on air quality - Do you believe that the existing EU air quality standards are adequate or not?",0,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",164,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",112,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Public authorities",0,0,1,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",105,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - asthma",1,0,0,1,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",165,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Households",0,0,0,0,1,1,"Sweden","Special Eurobarometer 524: Attitudes of Europeans towards Air Quality","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",119,"Yes","Do you think that, over the last 10 years, the air quality in (OUR COUNTRY) has …?",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",106,"Yes","Would you say that the following consequence of air pollution is a very serious problem, a fairly serious problem, not a very serious 
problem or not a serious problem at all in (OUR COUNTRY)? - acidification (Acidification (known as acid rain, affecting forests etc.) and eutrophication (increase of organic matter in an ecosystem, such as excessive growth of algae causing fish die-offs in rivers or lakes)",1,0,0,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",12,"Yes","Please think about the area where you live now – I mean the immediate neighbourhood of your home. Do you have major, moderate or no problems with the following? Air quality",1,0,0,0,0,1,"Sweden","European Quality of Life Survey","life","2016","2003; 2007; 2011","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",107,"Yes","In your opinion, which of the following are or would be the most effective ways of tackling problems of air quality",0,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",113,"Yes","In your opinion, is each of the following currently doing too much, doing about the right amount or not doing enough to promote good 
air quality in (OUR COUNTRY)? - Employers (e.g. enabling more sustainable commuting such as biking, public transport, etc.",0,0,0,0,1,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",133,"Yes","Which of the following energy systems for heating of households do you consider the most 
environmentally friendly from an air quality perspective? Firstly?",1,0,0,0,0,1,"Sweden","Flash Eurobarometer 360: Attitudes of Europeans towards air quality","air pollution","2012","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",1,"Yes","Here is a list of some different environmental problems. Which problem; if any; do you think is the most important for [COUNTRY] as a whole?",1,0,0,0,1,1,"Sweden","ISSP","environment","2020","2010","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",2,"Yes","In general, do you think that air pollution caused by cars is …",1,0,0,0,0,1,"Sweden","ISSP","environment","2020","1993; 2000; 2010","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",116,"Yes","The European Union has developed an extensive body of legislation which establishes health based standards and objectives for a 
number of pollutants in air, called 'EU air quality standards' - Have you heard of the EU air quality standards?",1,0,1,0,0,1,"Sweden","Eurobarometer 97.2","air pollution","2022","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWE",5,"Yes","I'd like you to think about some possible environmental problems. Do you think ____ is 
a big problem, a moderate problem, a small problem or not a problem in (survey public)? a. air pollution",1,0,0,0,0,1,"Sweden","Pew Research Center: October 2019 International Science Survey","international science","2019","","Sweden","Sweden","Europe & Central Asia","High income",""
"SWZ",15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,0,0,0,0,1,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SWZ",16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,0,0,0,1,1,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SWZ",20,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] A. In this country, natural resource extraction should be more tightly regulated by government to reduce the negative impacts on the environment.",0,0,1,0,0,0,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SWZ",22,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] C. Local communities currently receive a fair share of the revenue from natural resource extraction that takes place near their communities.",0,0,1,0,0,0,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SWZ",19,"No","In your opinion, should our government be doing more or less than it is currently doing to limit pollution and protect the environment in this country? [Probe for strength of opinion]",0,0,1,0,1,0,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SWZ",23,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] D. In general, the benefits of resource extraction activities to local communities, such as jobs and revenue, outweigh the costs, such as pollution.",0,0,0,0,1,0,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SWZ",21,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] B. Ordinary Angolans currently have a voice in decisions about natural resource extraction that takes place near their communities.",0,0,1,0,0,0,"Eswatini","Afrobarometer","governance","2022","","Eswatini","Eswatini","Sub-Saharan Africa","Lower middle income","Blend"
"SYC",16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,0,0,0,1,1,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"SYC",21,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] B. Ordinary Angolans currently have a voice in decisions about natural resource extraction that takes place near their communities.",0,0,1,0,0,0,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"SYC",19,"No","In your opinion, should our government be doing more or less than it is currently doing to limit pollution and protect the environment in this country? [Probe for strength of opinion]",0,0,1,0,1,0,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"SYC",22,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] C. Local communities currently receive a fair share of the revenue from natural resource extraction that takes place near their communities.",0,0,1,0,0,0,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"SYC",15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,0,0,0,0,1,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"SYC",20,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] A. In this country, natural resource extraction should be more tightly regulated by government to reduce the negative impacts on the environment.",0,0,1,0,0,0,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"SYC",23,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] D. In general, the benefits of resource extraction activities to local communities, such as jobs and revenue, outweigh the costs, such as pollution.",0,0,0,0,1,0,"Seychelles","Afrobarometer","governance","2022","","Seychelles","Seychelles","Sub-Saharan Africa","High income","IBRD"
"TGO",20,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] A. In this country, natural resource extraction should be more tightly regulated by government to reduce the negative impacts on the environment.",0,0,1,0,0,0,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"TGO",23,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] D. In general, the benefits of resource extraction activities to local communities, such as jobs and revenue, outweigh the costs, such as pollution.",0,0,0,0,1,0,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"TGO",16,"Yes","Which of the following is the most important environmental issue in your community today? [Read out options. If respondent mentions more than one, ask: Which of those is the most important problem?]",1,0,0,0,1,1,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"TGO",21,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] B. Ordinary Angolans currently have a voice in decisions about natural resource extraction that takes place near their communities.",0,0,1,0,0,0,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"TGO",22,"No","Natural resource extraction, such as mining, oil drilling, or wood harvesting, can have benefits, such as jobs and revenue. But it can also pose problems for nearby communities, such as pollution or deforestation. Please tell me whether you agree or disagree with each of the following statements: [Probe for strength of opinion] C. Local communities currently receive a fair share of the revenue from natural resource extraction that takes place near their communities.",0,0,1,0,0,0,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"TGO",15,"No","How serious of a problem is pollution, such as the accumulation of trash or garbage, or damage to the quality of the air or water, in your community? Is it: [Read out options]",1,0,0,0,0,1,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"TGO",19,"No","In your opinion, should our government be doing more or less than it is currently doing to limit pollution and protect the environment in this country? [Probe for strength of opinion]",0,0,1,0,1,0,"Togo","Afrobarometer","governance","2022","","Togo","Togo","Sub-Saharan Africa","Low income","IDA"
"THA",7,"Yes","In the city or area where you live, are you satisfied or dissatisfied with the quality of the following: the quality of air",1,0,0,0,0,1,"Thailand","World Value Survey","governance","2017 - 2021","","Thailand","Thailand","East Asia & Pacific","Upper middle income","IBRD"
"THA",3,"Yes","In general, do you think that air pollution caused by industry is …",1,0,0,0,0,1,"Thailand","ISSP","environment","2020","1993; 2000; 2010","Thailand","Thailand","East Asia & Pacific","Upper middle income","IBRD"
"THA",1,"Yes","Here is a list of some different environmental problems. Which problem; if any; do you think is the most important for [COUNTRY] as a whole?",1,0,0,0,1,1,"Thailand","ISSP","environment","2020","2010","Thailand","Thailand","East Asia & Pacific","Upper middle income","IBRD"
"THA",96,"Yes","Now I am going to read you a list of things that may be problems in our country. As I read each one, please tell me if you think it is a very big problem, a moderately big problem, a small problem or not a problem at all...Air pollution",1,0,0,0,1,1,"Thailand","Pew Global Attitudes & Trends: Spring 2018 Survey","governance","2018","2008; 2012; 2013; 2014; 2015; 2016; 2017","Thailand","Thailand","East Asia & Pacific","Upper middle income","IBRD"
"THA",4,"Yes","Thinking about your neighbourhood, to what extent, if at all, was it affected by the following things over the last twelve months? a. Air Pollution",1,0,0,0,0,1,"Thailand","ISSP","environment","2020","","Thailand","Thailand","East Asia & Pacific","Upper middle income","IBRD"
"THA",2,"Yes","In general, do you think that air pollution caused by cars is …",1,0,0,0,0,1,"Thailand","ISSP","environment","2020","1993; 2000; 2010","Thailand","Thailand","East Asia & Pacific","Upper middle income","IBRD"
"TJK",7,"Yes","In the city or area where you live, are you satisfied or dissatisfied with the quality of the following: the quality of air",1,0,0,0,0,1,"Tajikistan","World Value Survey","governance","2017 - 2021","","Tajikistan","Tajikistan","Europe & Central Asia","Lower middle income","IDA"
"TJK",177,"Yes","Assessment of the severity of environmental issues: air pollution from energy, processing, petrochemical, mining enterprises, and transport emissions",1,0,0,0,0,1,"Tajikistan","The Climate Change Project of UNDP","environment","2020","","Tajikistan","Tajikistan","Europe & Central Asia","Lower middle income","IDA"
"TJK",24,"Yes","Which environmental problem, if any, in our country worries you the most?",1,0,0,0,1,1,"Tajikistan","Central Asia Barometer Wave 11","governance","2022","2018","Tajikistan","Tajikistan","Europe & Central Asia","Lower middle income","IDA"
"TKM",24,"Yes","Which environmental problem, if any, in our country worries you the most?",1,0,0,0,1,1,"Turkmenistan","Central Asia Barometer Wave 11","governance","2022","2018","Turkmenistan","Turkmenistan","Europe & Central Asia","Upper middle income","IBRD"
"TKM",177,"Yes","Assessment of the severity of environmental issues: air pollution from energy, processing, petrochemical, mining enterprises, and transport emissions",1,0,0,0,0,1,"Turkmenistan","The Climate Change Project of UNDP","environment","2020","","Turkmenistan","Turkmenistan","Europe & Central Asia","Upper middle income","IBRD"
